Ad_ID,Company_Campaign_ID,FB_campaign_ID,Age,Gender,interest,Impressions,Clicks,Spent,Total_Conversion,Ctr,Cpc,Conversion_Rate,Cpa
1122202,1178,144724,47,F,16,906151,202,295.5499957,1,0.00022292090391115829,1.4631187905940595,0.0049504950495049506,295.5499957
1122203,1178,144724,47,F,16,699314,164,226.0300014,3,0.00023451553951443844,1.3782317158536586,0.018292682926829267,75.3433338
1122204,1178,144724,47,F,16,850337,198,287.690003,3,0.00023284885874659105,1.4529798131313132,0.015151515151515152,95.89666766666666
1122205,1178,144724,47,F,16,1015460,247,315.9000051,9,0.00024323951706615722,1.2789473890688259,0.03643724696356275,35.100000566666665
1122209,1178,144725,47,F,18,890295,227,332.9899989,1,0.00025497166669474726,1.4669162947136563,0.004405286343612335,332.9899989
1122210,1178,144725,47,F,18,791817,194,282.490001,4,0.0002450061062088841,1.4561340257731958,0.020618556701030927,70.62250025
1122211,1178,144725,47,F,18,317601,76,115.6600008,1,0.0002392939568830073,1.5218421157894737,0.013157894736842105,115.6600008
1122212,1178,144725,47,F,18,685211,164,247.3200026,4,0.00023934233396720133,1.5080487963414635,0.024390243902439025,61.83000065
1122213,1178,144726,47,F,19,32781,7,11.20000017,2,0.00021353833013025838,1.6000000242857142,0.2857142857142857,5.600000085
1122216,1178,144726,47,F,19,76785,19,25.45999998,3,0.00024744416227127697,1.3399999989473683,0.15789473684210525,8.48666666
1122217,1178,144726,47,F,19,719083,206,299.5299983,12,0.00028647597008968367,1.454029117961165,0.05825242718446602,24.960833191666666
1122223,1178,144727,47,F,20,368480,107,140.4200011,5,0.0002903821102909249,1.3123364588785047,0.04672897196261682,28.08400022
1122224,1178,144727,47,F,20,260945,73,100.8800011,2,0.00027975243825327175,1.3819178232876712,0.0273972602739726,50.44000055
1122225,1178,144728,47,F,21,40998,10,13.35000038,1,0.0002439143372847456,1.335000038,0.1,13.35000038
1122227,1178,144728,47,F,21,183293,53,73.74999964,2,0.000289154523085988,1.3915094271698112,0.03773584905660377,36.87499982
1122232,1178,144729,47,F,22,221561,55,76.75999916,1,0.00024823863405563256,1.3956363483636365,0.01818181818181818,76.75999916
1122233,1178,144729,47,F,22,436943,109,145.8199974,1,0.00024946045594047734,1.3377981412844038,0.009174311926605505,145.8199974
1122240,1178,144730,47,F,23,284488,90,125.2700011,1,0.0003163578077106943,1.391888901111111,0.011111111111111112,125.2700011
1122244,1178,144731,47,F,24,85083,32,38.62999976,1,0.000376103334391124,1.2071874925,0.03125,38.62999976
1122246,1178,144731,47,F,24,14167,5,7.139999986,1,0.0003529328721677137,1.4279999972000001,0.2,7.139999986
1122249,1178,144732,47,F,25,300637,84,116.9899981,2,0.00027940672638431067,1.3927380726190475,0.023809523809523808,58.49499905
1122253,1178,144732,47,F,25,449921,129,175.9700005,5,0.00028671700142913976,1.3641085310077519,0.03875968992248062,35.1940001
1122254,1178,144732,47,F,25,282899,71,105.6600007,1,0.0002509729620818737,1.488169023943662,0.014084507042253521,105.6600007
1122257,1178,144733,47,F,26,669671,186,259.1799988,4,0.0002777483271636371,1.393440853763441,0.021505376344086023,64.7949997
1122258,1178,144733,47,F,26,108655,28,46.92000186,1,0.00025769637844553865,1.675714352142857,0.03571428571428571,46.92000186
1122260,1178,144733,47,F,26,536248,146,187.7399978,3,0.00027226208769076996,1.2858903958904109,0.02054794520547945,62.57999926666667
1122262,1178,144734,47,F,27,1055017,265,380.6599952,16,0.00025118078666030975,1.4364528120754718,0.06037735849056604,23.7912497
1122265,1178,144734,47,F,27,1428421,367,541.7000023,10,0.0002569270544188303,1.4760218046321527,0.027247956403269755,54.17000023000001
1122266,1178,144734,47,F,27,1088027,272,409.5600026,9,0.0002499937961098392,1.5057353036764707,0.03308823529411765,45.50666695555556
1122267,1178,144735,47,F,28,288517,78,102.3900002,3,0.00027034802108714565,1.3126923102564103,0.038461538461538464,34.13000006666667
1122268,1178,144735,47,F,28,202231,53,67.13000107,3,0.0002620765362382622,1.266603793773585,0.05660377358490566,22.376667023333336
1122270,1178,144735,47,F,28,73222,16,22.86000025,1,0.00021851356149791046,1.428750015625,0.0625,22.86000025
1122271,1178,144735,47,F,28,348542,96,134.889999,2,0.000275433089842831,1.40510415625,0.020833333333333332,67.4449995
1122273,1178,144736,47,F,29,1097966,266,369.069997,16,0.0002422661539610516,1.3874811917293233,0.06015037593984962,23.0668748125
1122274,1178,144736,47,F,29,526923,138,198.0899972,2,0.0002618978484522406,1.4354347623188406,0.014492753623188406,99.0449986
1122276,1178,144736,47,F,29,264386,66,91.00000054,4,0.0002496350033662902,1.378787886969697,0.06060606060606061,22.750000135
1122277,1178,144736,47,F,29,854940,227,297.9100007,8,0.00026551570870470443,1.3123788577092512,0.03524229074889868,37.2387500875
1122279,1178,144737,47,F,30,113567,34,50.29000044,3,0.00029938274322646545,1.47911766,0.08823529411764706,16.76333348
1122282,1178,144737,47,F,30,22859,6,9.419999838,1,0.00026247867360776935,1.569999973,0.16666666666666666,9.419999838
1122288,1178,144738,47,F,31,51754,13,20.51999998,1,0.00025118831394674806,1.578461536923077,0.07692307692307693,20.51999998
1122290,1178,144738,47,F,31,104347,28,38.13999993,4,0.00026833545765570643,1.3621428546428571,0.14285714285714285,9.5349999825
1122303,1178,144741,47,F,63,391998,97,142.0500025,3,0.0002474502420930719,1.4644330154639176,0.030927835051546393,47.35000083333333
1122304,1178,144741,47,F,63,1111156,282,402.3000026,5,0.0002537897468942255,1.4265957539007093,0.01773049645390071,80.46000052000001
1122308,1178,144741,47,F,63,427772,117,159.299999,3,0.00027351018767006723,1.3615384529914532,0.02564102564102564,53.09999966666667
1122310,1178,144742,47,F,64,536457,136,193.6599991,2,0.0002535151932028103,1.4239705816176471,0.014705882352941176,96.82999955
1122311,1178,144742,47,F,64,179894,43,66.83999872,2,0.00023902965079435667,1.554418574883721,0.046511627906976744,33.41999936
1122312,1178,144742,47,F,64,479882,131,178.6700007,6,0.0002729837751780646,1.3638931351145038,0.04580152671755725,29.77833345
1122313,1178,144742,47,F,64,358261,91,130.3600011,1,0.00025400476189147016,1.4325274846153846,0.01098901098901099,130.3600011
1122316,1178,144743,47,F,65,346688,88,114.8599998,2,0.00025383053350563043,1.3052272704545453,0.022727272727272728,57.4299999
1314296,1178,179863,32,M,100,33445,2,3.199999928,1,5.979967110180894e-05,1.599999964,0.5,3.199999928
1314297,1178,179864,32,M,101,72228,5,7.529999852,4,6.922523121227224e-05,1.5059999704,0.8,1.882499963
1314298,1178,179865,32,M,102,49699,2,2.690000057,2,4.0242258395541155e-05,1.3450000285,1.0,1.3450000285
1314299,1178,179866,32,M,103,189761,18,27.32999969,4,9.485616117115741e-05,1.5183333161111112,0.2222222222222222,6.8324999225
1314301,1178,179868,32,M,105,312524,37,53.78999972,2,0.000118390907578298,1.4537837762162162,0.05405405405405406,26.89499986
1314303,1178,179870,32,M,107,496760,42,61.00999904,10,8.454787019888879e-05,1.4526190247619046,0.23809523809523808,6.100999904
1314306,1178,179873,32,M,110,310988,34,46.66999936,11,0.00010932897732388388,1.37264704,0.3235294117647059,4.242727214545455
1314307,1178,179874,32,M,111,98606,9,12.10999984,1,9.127233636898363e-05,1.345555537777778,0.1111111111111111,12.10999984
1314308,1178,179875,32,M,112,51104,2,3.199999928,3,3.913587977457733e-05,1.599999964,1.5,1.0666666426666667
1314309,1178,179876,32,M,113,276762,22,32.09000015,5,7.949068152419769e-05,1.4586363704545455,0.22727272727272727,6.41800003
1314312,1178,179879,37,M,101,33534,2,2.960000038,1,5.964096141229796e-05,1.480000019,0.5,2.960000038
1314313,1178,179880,37,M,102,128859,16,23.69999957,1,0.00012416672486981894,1.481249973125,0.0625,23.69999957
1314314,1178,179881,37,M,103,92080,12,16.94000018,3,0.00013032145960034753,1.4116666816666665,0.25,5.646666726666666
1314316,1178,179883,37,M,105,211882,33,46.64999926,3,0.00015574706676357595,1.4136363412121213,0.09090909090909091,15.549999753333333
1314318,1178,179885,37,M,107,112776,9,12.67999995,1,7.980421366248138e-05,1.4088888833333333,0.1111111111111111,12.67999995
1314319,1178,179886,37,M,108,145324,14,19.82000005,2,9.633646197462222e-05,1.4157142892857144,0.14285714285714285,9.910000025
1314320,1178,179887,37,M,109,106492,14,21.26000023,2,0.0001314652743868084,1.5185714449999999,0.14285714285714285,10.630000115
1314321,1178,179888,37,M,110,233845,30,40.73000062,3,0.00012829010669460541,1.3576666873333332,0.1,13.576666873333332
1314323,1178,179890,37,M,112,155426,17,25.01000023,3,0.00010937680954280493,1.4711764841176471,0.17647058823529413,8.336666743333334
1314324,1178,179891,37,M,113,97540,8,11.5199995,2,8.201763379126513e-05,1.4399999375,0.25,5.75999975
1314325,1178,179892,37,M,114,61441,5,7.700000048,1,8.13788838072297e-05,1.5400000096,0.2,7.700000048
1314326,1178,179893,42,M,100,76703,9,12.14999962,3,0.00011733569743034823,1.3499999577777777,0.3333333333333333,4.049999873333333
1314327,1178,179894,42,M,101,68619,10,14.96000034,1,0.00014573223159766247,1.4960000340000001,0.1,14.96000034
1314330,1178,179897,42,M,104,17559,1,1.49000001,1,5.695085141522866e-05,1.49000001,1.0,1.49000001
1314331,1178,179898,42,M,105,137879,19,28.47000003,2,0.00013780198579914273,1.4984210542105263,0.10526315789473684,14.235000015
1314332,1178,179899,42,M,106,67710,10,15.14999998,1,0.0001476886722788362,1.514999998,0.1,15.14999998
1314333,1178,179900,42,M,107,348180,41,60.22999907,3,0.00011775518410017807,1.4690243675609755,0.07317073170731707,20.076666356666667
1314334,1178,179901,42,M,108,146246,18,28.71999955,3,0.0001230802893754359,1.5955555305555555,0.16666666666666666,9.573333183333334
1314336,1178,179903,42,M,110,187236,24,34.86999965,2,0.00012818047811318336,1.4529166520833332,0.08333333333333333,17.434999825
1314337,1178,179904,42,M,111,72157,9,13.50000036,1,0.00012472802361517248,1.50000004,0.1111111111111111,13.50000036
1314338,1178,179905,42,M,112,91180,10,13.55999994,1,0.00010967317394165388,1.355999994,0.1,13.55999994
1314339,1178,179906,42,M,113,86293,6,9.259999871,1,6.953055288377969e-05,1.5433333118333332,0.16666666666666666,9.259999871
1314341,1178,179908,47,M,100,101410,12,17.94000006,4,0.00011833152549058279,1.4950000049999999,0.3333333333333333,4.485000015
1314343,1178,179910,47,M,102,134245,18,25.75000024,2,0.00013408320607843867,1.430555568888889,0.1111111111111111,12.87500012
1314345,1178,179912,47,M,104,125650,20,30.08000076,4,0.00015917230401910068,1.504000038,0.2,7.52000019
1314346,1178,179913,47,M,105,50406,5,7.26000011,1,9.91945403325001e-05,1.452000022,0.2,7.26000011
1314348,1178,179915,47,M,107,121769,13,18.41999996,2,0.00010675952007489591,1.4169230738461538,0.15384615384615385,9.20999998
1314349,1178,179916,47,M,108,267106,34,50.5,4,0.00012729028924846316,1.4852941176470589,0.11764705882352941,12.625
1314350,1178,179917,47,M,109,365539,57,82.13999915,5,0.00015593411373341831,1.4410526166666666,0.08771929824561403,16.427999829999997
1314351,1178,179918,47,M,110,188758,25,36.60000038,2,0.00013244471757488423,1.4640000152,0.08,18.30000019
1314353,1178,179920,47,M,112,108426,13,19.58000016,1,0.00011989744157305443,1.5061538584615386,0.07692307692307693,19.58000016
1314354,1178,179921,47,M,113,138525,9,13.65000045,3,6.497022198159177e-05,1.5166667166666667,0.3333333333333333,4.55000015
1314355,1178,179922,47,M,114,150858,21,30.26000011,1,0.00013920375452412202,1.4409523861904763,0.047619047619047616,30.26000011
1314357,1178,179924,32,F,101,524306,81,113.6800029,10,0.00015448993526680983,1.403456825925926,0.12345679012345678,11.368000290000001
1314358,1178,179925,32,F,102,104496,9,11.42999983,3,8.612769866789159e-05,1.2699999811111111,0.3333333333333333,3.809999943333333
1314359,1178,179926,32,F,103,452519,68,99.52000237,7,0.00015026993341716037,1.4635294466176472,0.10294117647058823,14.217143195714286
1314360,1178,179927,32,F,104,442919,76,110.7800021,21,0.00017158893612601852,1.4576316065789474,0.27631578947368424,5.275238195238096
1314361,1178,179928,32,F,105,596831,86,120.8799992,11,0.00014409439187977835,1.4055813860465116,0.12790697674418605,10.989090836363637
1314362,1178,179929,32,F,106,173912,26,35.54000032,2,0.00014950089700538203,1.366923089230769,0.07692307692307693,17.77000016
1314363,1178,179930,32,F,107,780967,86,119.6400018,20,0.00011011988982889162,1.391162811627907,0.23255813953488372,5.98200009
1314364,1178,179931,32,F,108,132124,8,11.18999994,4,6.0549181072325996e-05,1.3987499925,0.5,2.797499985
1314365,1178,179932,32,F,109,623137,100,138.9200006,12,0.00016047835387723728,1.389200006,0.12,11.576666716666667
1314366,1178,179933,32,F,110,99020,10,14.48000044,4,0.00010098969905069682,1.448000044,0.4,3.62000011
1314367,1178,179934,32,F,111,665817,117,163.8000002,23,0.00017572396018725867,1.4000000017094016,0.19658119658119658,7.121739139130435
1314368,1178,179935,32,F,112,699232,80,111.9899995,12,0.00011441123976019404,1.39987499375,0.15,9.332499958333333
1314371,1178,179938,37,F,100,72982,11,15.04999995,1,0.00015072209585925296,1.3681818136363637,0.09090909090909091,15.04999995
1314372,1178,179939,37,F,101,975884,167,237.3199975,14,0.00017112689622946988,1.4210778293413173,0.08383233532934131,16.951428392857142
1314373,1178,179940,37,F,102,245607,33,47.87999952,3,0.0001343609913398234,1.4509090763636363,0.09090909090909091,15.95999984
1314377,1178,179944,37,F,106,485369,114,164.6400015,3,0.00023487284931670544,1.4442105394736844,0.02631578947368421,54.8800005
1314378,1178,179945,37,F,107,866355,139,200.8299961,11,0.00016044231290868064,1.444820115827338,0.07913669064748201,18.25727237272727
1314379,1178,179946,37,F,108,502710,72,105.2199969,8,0.00014322372739750553,1.4613888458333333,0.1111111111111111,13.1524996125
1314380,1178,179947,37,F,109,475184,88,127.3200028,4,0.00018519142058655175,1.4468182136363636,0.045454545454545456,31.8300007
1314381,1178,179948,37,F,110,357401,47,68.67000008,8,0.0001315049482234241,1.4610638314893616,0.1702127659574468,8.58375001
1314382,1178,179949,37,F,111,99810,14,20.05000019,2,0.00014026650636208798,1.4321428707142856,0.14285714285714285,10.025000095
1314383,1178,179950,37,F,112,81569,6,9.409999967,3,7.355735634861284e-05,1.5683333278333331,0.5,3.1366666556666662
1314384,1178,179951,37,F,113,441192,53,77.59999979,6,0.00012012910478884477,1.4641509394339622,0.11320754716981132,12.933333298333332
1314385,1178,179952,37,F,114,90470,11,16.73000002,1,0.00012158726649718139,1.5209090927272726,0.09090909090909091,16.73000002
1314386,1178,179953,42,F,100,834243,166,246.7499975,18,0.00019898279038601464,1.4864457680722891,0.10843373493975904,13.708333194444444
1314387,1178,179954,42,F,101,696612,152,223.1899948,31,0.00021819894001251774,1.4683552289473685,0.20394736842105263,7.199677251612903
1314388,1178,179955,42,F,102,329333,48,67.60999918,1,0.0001457491353736188,1.4085416495833334,0.020833333333333332,67.60999918
1314389,1178,179956,42,F,103,1114711,224,319.0000019,6,0.00020094894551143748,1.4241071513392856,0.026785714285714284,53.16666698333333
1314390,1178,179957,42,F,104,267316,58,82.92999887,3,0.0002169716739738736,1.429827566724138,0.05172413793103448,27.64333295666667
1314391,1178,179958,42,F,105,228629,38,57.0,2,0.00016620813632566296,1.5,0.05263157894736842,28.5
1314392,1178,179959,42,F,106,758340,159,233.110002,13,0.00020966848643088853,1.466100641509434,0.08176100628930817,17.931538615384618
1314393,1178,179960,42,F,107,877535,149,217.7799966,5,0.00016979379739839436,1.4616107154362417,0.03355704697986577,43.55599932
1314394,1178,179961,42,F,108,1357386,223,323.0600071,10,0.00016428635627595983,1.4486995834080718,0.04484304932735426,32.30600071
1314395,1178,179962,42,F,109,280240,61,87.99000168,2,0.000217670568084499,1.4424590439344263,0.03278688524590164,43.99500084
1314396,1178,179963,42,F,110,419922,75,105.4500008,3,0.00017860459799677082,1.4060000106666666,0.04,35.150000266666666
1314397,1178,179964,42,F,111,402975,83,120.8999977,1,0.0002059681121657671,1.456626478313253,0.012048192771084338,120.8999977
1314398,1178,179965,42,F,112,1137635,211,301.0499992,30,0.0001854724933744127,1.4267772473933649,0.14218009478672985,10.034999973333333
1314400,1178,179967,42,F,114,250234,40,62.31999922,4,0.00015985038004427855,1.5579999805,0.1,15.579999805
1314401,1178,179968,47,F,100,904907,195,279.219995,11,0.00021549175771653882,1.4318974102564102,0.05641025641025641,25.38363590909091
1314402,1178,179969,47,F,101,589270,107,158.0500023,10,0.00018158059972508357,1.4771028252336447,0.09345794392523364,15.80500023
1314403,1178,179970,47,F,102,168714,24,36.01000071,2,0.00014225256943703547,1.50041669625,0.08333333333333333,18.005000355
1314404,1178,179971,47,F,103,71982,11,16.34000051,1,0.0001528159817732211,1.4854545918181818,0.09090909090909091,16.34000051
1314405,1178,179972,47,F,104,558666,110,162.6399975,14,0.0001968976096630187,1.4785454318181817,0.12727272727272726,11.617142678571428
1314406,1178,179973,47,F,105,1118200,235,333.7499943,11,0.00021015918440350564,1.4202127417021277,0.04680851063829787,30.340908572727276
1314407,1178,179974,47,F,106,107100,23,33.71000051,1,0.00021475256769374417,1.4656521960869566,0.043478260869565216,33.71000051
1314408,1178,179975,47,F,107,877769,160,232.5900005,13,0.0001822803038156964,1.453687503125,0.08125,17.8915385
1314409,1178,179976,47,F,108,212508,33,47.69000006,4,0.00015528827150036704,1.4451515169696971,0.12121212121212122,11.922500015
1314410,1178,179977,47,F,109,1129773,252,358.189997,13,0.00022305365768167588,1.421388876984127,0.051587301587301584,27.55307669230769
1314411,1178,179978,47,F,110,637549,120,173.8800035,3,0.0001882208269482032,1.4490000291666665,0.025,57.960001166666665
1314412,1178,179979,47,F,111,151531,28,40.28999949,2,0.0001847806719417149,1.4389285532142857,0.07142857142857142,20.144999745
1314414,1178,179981,47,F,113,790253,135,198.7100005,8,0.0001708313666635875,1.4719259296296296,0.05925925925925926,24.8387500625
1314415,1178,179982,47,F,114,513161,114,165.6099987,5,0.00022215250184639908,1.4527192868421053,0.043859649122807015,33.12199974
